CustomerID,Status,Annual Income ($),Spending Score (1-100),Work Experience,Customer size,Founded,Number of employees,Country
1987.0,Public,68094.0,61.0,4.0,7.0,1999,7481,Royaume-Uni
1988.0,Private,59244.0,80.0,7.0,1.0,2016,3929,États-Unis
1989.0,Public,118944.0,77.0,4.0,4.0,1990,372,Canada
1990.0,Public,75293.0,55.0,6.0,7.0,2010,385,Chine
1991.0,Public,166983.0,69.0,7.0,3.0,1971,6508,Inde
1992.0,Public,129444.0,96.0,5.0,6.0,1971,3374,Germany
1993.0,Private,181183.0,24.0,9.0,3.0,2014,6879,USA
1994.0,Public,175254.0,100.0,9.0,5.0,2018,1338,Canada
1995.0,Public,54121.0,89.0,6.0,3.0,1988,4174,India
1996.0,Public,184387.0,40.0,8.0,7.0,2007,7017,Allemagne
1997.0,Public,73158.0,32.0,7.0,7.0,1970,7245,France
1998.0,Private,90961.0,14.0,9.0,2.0,1975,7058,Suède
1999.0,Private,182109.0,4.0,7.0,2.0,1975,6314,Norvège
2000.0,Private,110610.0,52.0,5.0,2.0,2003,6331,Finlande
